time,event
7.3909759521484375e-06,experiment started
60.20032835006714,stimulus 1 of 90 complete
61.25543236732483,stimulus 2 of 90 complete
62.17541527748108,stimulus 3 of 90 complete
63.24759221076965,stimulus 4 of 90 complete
64.20718264579773,stimulus 5 of 90 complete
